akeed_order_id,customer_id,item_count,grand_total,grand_total_php,deliverydistance,preparationtime,LOCATION_NUMBER,vendor_id,vendor_name,vendor_rating,compound_score_conv
255582,4I5L9CP,2,8.7,487.2,6.62,40,2,2,Burger King,5,1
255630,Z0FM4DR,2,15.8,884.8,6.75,45,0,9,GrilledUp,5,1
255694,1UDI805,2,7.1,397.6,9.24,45,2,1,Kulpy Chicken,5,1
255760,FR7SD7P,1,10.1,565.6,5.07,45,1,4,Lolo Thomas' Catering,4,1
255765,RBDDYQK,3,14.1,789.6,12.16,60,1,7,Angel's Pasta,5,1
255789,LPXH76G,2,15.4,862.4,4.68,40,2,6,WaffleTime,5,1
255806,VRVRCSZ,4,42.4,2374.4,14.01,50,1,9,GrilledUp,5,0
255872,GJR204K,1,6.3,352.8,9.4,45,1,5,Mcdo,5,1
255914,1EV397O,4,27.1,1517.6,12.19,50,3,1,Kulpy Chicken,5,1
255922,JH6SQGO,1,13.3,744.8,8.71,45,2,5,Mcdo,5,1
255926,0WPRRMJ,8,29.6,1657.6,2.24,30,1,1,Kulpy Chicken,3,1
256015,5J03NWX,2,26.3,1472.8,11.64,50,2,2,Burger King,5,1
256101,IG5X946,1,4.9,274.4,10.4,45,0,5,Mcdo,5,1
256123,QWB3984,4,16.9,946.4,2.69,40,3,7,Angel's Pasta,5,1
256128,3IYY5WW,3,17.1,957.6,11.01,50,0,1,Kulpy Chicken,5,1
256148,SIZ551Y,1,9.8,548.8,1.07,35,1,8,Ayumers,5,1
256207,DDKVBEB,3,15.8,884.8,5.59,35,3,4,Lolo Thomas' Catering,5,1
256250,WH40703,2,7.9,442.4,10.37,45,1,9,GrilledUp,5,1
256333,SWD197Y,3,29.4,1646.4,9.98,55,3,8,Ayumers,5,1
256359,UWGVGQJ,2,13.9,778.4,6.62,40,0,8,Ayumers,5,1
256368,UHVBNGM,2,27.7,1551.2,3.41,40,3,8,Ayumers,5,1
256380,SVDG8PX,2,6.8,380.8,9.47,45,1,8,Ayumers,5,1
256433,TZI101Y,2,5.2,291.2,9.7,45,1,8,Ayumers,5,1
256450,2MMIKEC,3,20.9,1170.4,10.03,50,1,1,Kulpy Chicken,5,1
256466,X0K95JG,3,7.6,425.6,12.43,50,1,9,GrilledUp,4,1
256489,U0W7P2T,2,32.5,1820,12.93,45,1,8,Ayumers,5,1
256535,X53PNEA,1,3.3,184.8,3.02,30,0,9,GrilledUp,3,1
256575,G9R4HKF,1,10.9,610.4,9.59,55,0,5,Mcdo,3,1
256583,U7CKRS5,2,10.1,565.6,2.5,40,1,8,Ayumers,5,1
256601,Q24J1K9,2,13.3,744.8,1.54,30,0,7,Angel's Pasta,5,1
256629,CB7UXXK,1,6.5,364,5.58,45,0,4,Lolo Thomas' Catering,5,1
256656,91BMFXI,2,17.7,991.2,6.71,40,0,3,KFC,4,1
256660,QF0M2N0,2,7.6,425.6,11.23,60,0,7,Angel's Pasta,5,1
256675,3KAD38N,3,20.1,1125.6,9.52,45,1,1,Kulpy Chicken,5,1
256779,NH43BF4,1,8.4,470.4,8.93,45,1,7,Angel's Pasta,5,1
256784,VJDJL6M,1,7.6,425.6,5.92,40,2,9,GrilledUp,5,1
256793,OL1EW1M,4,23.1,1293.6,9.64,45,1,7,Angel's Pasta,5,1
256825,CE9Y5FM,1,0.3,16.8,11.48,60,0,4,Lolo Thomas' Catering,5,1
256872,IWS3BU3,7,37.1,2077.6,2.81,40,0,5,Mcdo,5,1
256874,HSKCXYG,1,9,504,7.32,40,1,5,Mcdo,5,1
256875,2OD4AZH,2,14.7,823.2,1.1,35,3,1,Kulpy Chicken,5,1
256884,WYYSA2Z,1,5.4,302.4,9.08,40,1,9,GrilledUp,5,1
256889,IZ83G5W,1,8.8,492.8,8.49,45,0,5,Mcdo,5,1
256931,7V53UPL,2,10.9,610.4,6.67,40,1,3,KFC,5,1
256937,9M9LHRY,4,9,504,10.68,45,4,3,KFC,4,1
256938,9FJ081J,1,4.9,274.4,4.01,35,2,3,KFC,5,1
256968,2FB2CQV,2,17.4,974.4,10.4,50,2,1,Kulpy Chicken,5,1
256985,ZCRXM7E,1,9,504,8.34,45,1,9,GrilledUp,5,1
257037,LJ25ZXP,3,12.8,716.8,1.72,35,0,6,WaffleTime,5,1
257043,HS6QWKT,2,6,336,9.72,55,1,5,Mcdo,4,1
257050,RJMMRXO,2,5.4,302.4,10.38,60,1,8,Ayumers,3,1
257051,UH17Y3S,2,3.4,190.4,11.3,50,0,8,Ayumers,5,1
257076,DIQ1RUF,3,29.3,1640.8,12.44,50,1,4,Lolo Thomas' Catering,5,1
257088,V8LQURR,5,43.4,2430.4,6.57,50,3,8,Ayumers,5,1
257115,DDKVBEB,2,10.7,599.2,5.56,40,3,4,Lolo Thomas' Catering,5,1
257167,6ZATWUE,4,12,672,6.66,50,1,2,Burger King,5,1
257187,W4TMTEZ,2,8.4,470.4,1.34,30,4,9,GrilledUp,5,1
257220,GAHZGNW,3,14.4,806.4,9.24,45,0,5,Mcdo,2,1
257226,DYHDZ7H,2,12.8,716.8,1.38,35,1,4,Lolo Thomas' Catering,5,1
257227,F9LEU5K,2,16.3,912.8,11.07,50,0,4,Lolo Thomas' Catering,5,1
257254,GMD4QIW,3,7.9,442.4,9.9,45,0,5,Mcdo,5,1
257303,HFS9ITQ,1,6.3,352.8,9.73,45,1,5,Mcdo,5,1
257318,X0JL51H,2,8.6,481.6,11.81,55,1,9,GrilledUp,5,1
257375,8MB8MAQ,4,13.6,761.6,11.55,50,1,3,KFC,4,1
257389,UFIT0C2,3,12.2,683.2,9.79,45,4,8,Ayumers,4,1
257425,GJ6VKKB,4,22.8,1276.8,9.78,45,1,5,Mcdo,3,1
257459,T37YKQQ,4,13.3,744.8,5.52,45,2,8,Ayumers,5,1
257517,BEZCP9F,2,15.2,851.2,11.69,45,3,3,KFC,4,1
257530,N2YXNUB,3,12,672,6.02,40,0,6,WaffleTime,3,1
257557,9L8UO3R,1,6.8,380.8,2.2,35,1,3,KFC,5,1
257621,1A2OO2Z,1,17.9,1002.4,7.8,40,2,1,Kulpy Chicken,5,1
257663,J5D7TAG,2,16.5,924,9.22,45,3,5,Mcdo,4,1
257708,Q7NW8D7,5,16.9,946.4,10.43,45,3,7,Angel's Pasta,5,1
257715,4YL3YET,2,11.4,638.4,9.57,45,0,2,Burger King,5,1
257780,IJDXHRT,3,8.7,487.2,2.97,40,0,5,Mcdo,5,0
257804,PBYNIWR,2,17.1,957.6,9.43,45,1,7,Angel's Pasta,2,1
257858,T8QH2FH,2,9.8,548.8,9.47,55,2,8,Ayumers,4,1
257865,20UVY7V,4,55.3,3096.8,7.99,50,3,1,Kulpy Chicken,5,1
257879,M8EF7OU,1,7.9,442.4,5.91,40,1,6,WaffleTime,5,1
257896,O7K6KY6,1,49.5,2772,9.97,40,2,7,Angel's Pasta,3,1
257914,MJFHONB,1,7.9,442.4,6.51,40,0,6,WaffleTime,5,1
257918,4WT3BKK,2,10.1,565.6,9.55,45,1,2,Burger King,5,1
257920,KAWFY0W,3,11.4,638.4,7.86,45,1,6,WaffleTime,4,1
257930,CVI6VEH,1,3.5,196,6.5,45,1,4,Lolo Thomas' Catering,5,1
257938,REMZWYE,4,17.4,974.4,6.57,35,3,7,Angel's Pasta,5,1
257972,LFWPYU7,1,8.4,470.4,4.59,35,1,6,WaffleTime,5,1
257973,XAN7V29,3,13.6,761.6,8.69,40,0,9,GrilledUp,5,1
258004,NIDO802,2,7.3,408.8,5.95,45,0,7,Angel's Pasta,5,1
258017,55EBG74,3,13.6,761.6,9.55,50,0,2,Burger King,5,1
258031,QT8DVPT,1,9.2,515.2,7.94,40,1,7,Angel's Pasta,5,1
258060,TD64RNP,1,9.1,509.6,5.12,40,0,8,Ayumers,5,1
258138,QIE4RPL,4,22.6,1265.6,14.62,55,1,7,Angel's Pasta,5,1
258142,WP5L4LW,3,31.6,1769.6,6.87,40,1,9,GrilledUp,5,0
258143,NIU5OOP,2,6.8,380.8,10.45,45,0,7,Angel's Pasta,5,1
258148,I4TNJ9P,1,5.4,302.4,8.71,45,1,5,Mcdo,5,1
258166,PVJY26L,4,24.7,1383.2,5.6,45,0,7,Angel's Pasta,5,1
258203,OIIHU28,1,3.3,184.8,9.3,45,1,7,Angel's Pasta,5,1
258245,XVAPBF9,2,11.4,638.4,9.53,45,1,9,GrilledUp,5,1
258253,CMUMV1B,1,10.1,565.6,10,50,1,4,Lolo Thomas' Catering,5,1
258275,WB8DVUA,1,5.2,291.2,7.73,50,1,9,GrilledUp,5,1
258291,M7DRH77,1,8.4,470.4,9.64,45,0,6,WaffleTime,5,1
258311,055MN2K,1,9.5,532,10.47,50,0,1,Kulpy Chicken,5,1
258350,P7B3SB6,2,11.7,655.2,9.02,50,0,7,Angel's Pasta,5,1
258353,QN75FT3,2,10.6,593.6,6.45,40,1,7,Angel's Pasta,4,1
258396,J05KG56,2,8.2,459.2,3.22,35,1,5,Mcdo,5,1
258412,JYQY993,1,4.3,240.8,2.02,30,1,6,WaffleTime,5,1
258452,QVVEOU0,2,7.9,442.4,9.16,40,1,7,Angel's Pasta,5,1
258453,TLFNZQO,2,7.1,397.6,9.45,50,1,8,Ayumers,4,1
258457,39OEMQ8,2,29.9,1674.4,6.54,40,2,1,Kulpy Chicken,2,1
258463,L7PZ0FS,3,9,504,9.53,55,1,6,WaffleTime,5,1
258469,17YPXA9,5,26.4,1478.4,3.72,35,0,1,Kulpy Chicken,5,1
258476,Q12G734,2,10.3,576.8,11.57,55,1,7,Angel's Pasta,4,1
258492,7C9SZNA,1,8.7,487.2,9.21,50,1,2,Burger King,5,1
258497,6MQKO3Q,2,6,336,9.04,45,1,2,Burger King,5,1
258505,8GCISRP,3,6,336,6.68,45,2,3,KFC,5,1
258507,A6Z4NWI,2,8.7,487.2,6.59,45,0,3,KFC,5,1
258513,25083H8,1,12.5,700,11.38,45,1,1,Kulpy Chicken,5,1
258529,HTGRU64,1,4.1,229.6,10.3,60,1,5,Mcdo,5,1
258533,LI0S92Y,4,13,728,9.17,55,2,6,WaffleTime,4,1
258538,M317EY3,2,10.8,604.8,14.02,50,1,6,WaffleTime,5,1
258570,64VKUBB,2,3.4,190.4,11.68,55,0,2,Burger King,5,1
258592,ZRGISMP,5,30.5,1708,3.7,40,0,9,GrilledUp,5,1
258595,RKI0QWK,1,6.8,380.8,9.04,45,0,8,Ayumers,5,1
258632,1GQIJBT,2,6.5,364,8.72,45,1,1,Kulpy Chicken,3,1
258646,R2RJCHV,1,10,560,6.76,45,1,7,Angel's Pasta,5,1
258657,TUXMG0D,2,8.2,459.2,10.78,40,1,8,Ayumers,5,1
258664,QIXFNFY,2,21.7,1215.2,8.66,60,0,7,Angel's Pasta,5,1
258672,EPD9YGS,1,11.7,655.2,7.9,50,1,4,Lolo Thomas' Catering,3,1
258674,MLY7UJE,2,20.4,1142.4,11.58,65,1,6,WaffleTime,5,1
258683,UCTZ8Z0,2,5.2,291.2,8.33,45,1,8,Ayumers,5,1
258736,KBNUL,1,4.3,240.8,4.5,35,1,6,WaffleTime,5,1
258748,EZI6OXI,1,4.6,257.6,4.9,35,0,4,Lolo Thomas' Catering,5,1
258753,NZSYFTS,1,4.3,240.8,4.38,40,0,7,Angel's Pasta,5,1
258773,1N7FQIP,1,3.3,184.8,9.02,45,0,1,Kulpy Chicken,5,1
258884,PO53F9X,2,6.8,380.8,11.61,50,1,7,Angel's Pasta,5,1
258952,A4VJ6U9,2,12.7,711.2,7.95,45,1,3,KFC,5,1
258956,4L9VPGX,1,8.8,492.8,2.54,40,0,2,Burger King,5,1
258967,5756DPH,4,8.2,459.2,13.28,50,2,2,Burger King,3,1
258988,E9AZV5V,4,14.5,812,5.2,45,1,4,Lolo Thomas' Catering,5,1
259008,1XBRTHF,3,10.3,576.8,3.86,35,1,1,Kulpy Chicken,5,1
259053,DNWTL3O,1,10.5,588,14.83,60,1,4,Lolo Thomas' Catering,5,1
259064,OT5DK5L,17,134,7504,7.63,40,0,7,Angel's Pasta,2,1
259074,BVEM83I,2,23.4,1310.4,5.51,40,1,3,KFC,5,1
259085,L9G24M2,2,5.2,291.2,5,40,2,6,WaffleTime,5,1
259100,UQJ7CL2,2,14.1,789.6,14.6,60,0,8,Ayumers,3,1
259184,UVTXXH8,2,8.2,459.2,9.99,45,0,8,Ayumers,5,1
259208,FC1NTPO,2,11.4,638.4,3.15,40,0,4,Lolo Thomas' Catering,5,1
259216,PDJ89E2,1,8.2,459.2,6.3,40,0,7,Angel's Pasta,5,1
259220,ULA3YGP,2,22.3,1248.8,13.27,60,0,8,Ayumers,5,1
259243,WLA2B5I,1,3.8,212.8,5.24,45,2,9,GrilledUp,5,1
259250,319X9Z7,2,17.7,991.2,8.54,50,1,1,Kulpy Chicken,5,1
259253,NDYLK9A,3,28.3,1584.8,11.19,50,1,7,Angel's Pasta,5,1
259255,2VTXA4Y,3,11.4,638.4,7.31,45,0,1,Kulpy Chicken,5,1
259258,H01PFZD,5,14.1,789.6,1.69,30,0,5,Mcdo,5,1
259297,NSE2CP5,3,10.6,593.6,8.98,60,1,7,Angel's Pasta,4,1
259300,UTQX0R2,3,9.5,532,13.23,45,1,8,Ayumers,4,1
259326,96U4HCA,2,8.7,487.2,3.73,35,1,3,KFC,5,1
259337,NXM0O9A,1,6.8,380.8,7.24,40,1,7,Angel's Pasta,5,1
259345,OEPKGUR,1,7.9,442.4,3.11,35,1,7,Angel's Pasta,5,1
259414,Z9HE0WS,2,8.7,487.2,14.34,50,2,9,GrilledUp,5,1
259432,46W8Z2P,4,8.2,459.2,12.08,55,1,2,Burger King,5,0
259441,YW8TF5B,2,15.5,868,9.36,45,1,9,GrilledUp,4,1
259455,H21IN5K,2,11.4,638.4,6.22,40,0,5,Mcdo,5,1
259459,LBLA22X,4,27.2,1523.2,3.76,35,0,6,WaffleTime,4,1
259503,ZLC1JW7,1,3.8,212.8,7.08,45,1,9,GrilledUp,1,1
259505,NTB0TT1,1,3.3,184.8,10.35,55,0,7,Angel's Pasta,5,1
259506,FU7KL0U,2,6.5,364,14.85,55,1,5,Mcdo,4,1
259508,ISJ0ZBL,3,10.6,593.6,9.77,50,1,5,Mcdo,5,1
259520,DPHAV5G,1,8.4,470.4,6.89,40,0,4,Lolo Thomas' Catering,5,1
259538,Y4LDPQD,4,17.9,1002.4,0.44,35,0,9,GrilledUp,4,1
259544,YHOLA7U,2,13,728,2.19,35,0,9,GrilledUp,5,1
259550,T9S0SP6,2,16.6,929.6,8.69,45,1,8,Ayumers,5,1
259555,H7UKCSC,1,4.9,274.4,5.6,40,0,5,Mcdo,1,1
259562,HRYFAJJ,2,12.2,683.2,9.39,50,1,5,Mcdo,4,1
259566,SCB2QV8,1,7.9,442.4,7.32,45,5,8,Ayumers,5,1
259597,ED4HOKW,2,4.6,257.6,9.65,45,0,4,Lolo Thomas' Catering,2,1
259619,1IAQHOJ,7,26.9,1506.4,5.53,45,0,1,Kulpy Chicken,5,1
259634,T7NMIJG,2,10.6,593.6,3.88,35,0,8,Ayumers,5,1
259668,OE9OF7O,3,18.2,1019.2,14.32,55,2,7,Angel's Pasta,4,0
259673,WSDIG8I,2,21.7,1215.2,9.57,45,1,9,GrilledUp,5,1
259676,OXYT4F2,2,10.9,610.4,5.49,35,0,7,Angel's Pasta,4,1
259693,ST57ART,3,16,896,5.7,40,1,8,Ayumers,3,1
259695,7O5OWVX,1,3.8,212.8,6.09,40,0,2,Burger King,5,1
259724,T9ULVPT,2,8.4,470.4,9.6,45,0,8,Ayumers,5,1
259741,B0BZ2RL,2,12.2,683.2,9.58,45,1,3,KFC,5,1
259747,ZXXE1ID,6,24.5,1372,13.2,65,2,9,GrilledUp,2,1
259755,1WQV4JF,2,29.1,1629.6,1.89,40,2,1,Kulpy Chicken,4,1
259757,Q9PHFWM,4,14.7,823.2,8.95,45,0,7,Angel's Pasta,5,1
259806,Z8F5TZU,2,9,504,9.11,50,1,9,GrilledUp,5,1
259817,IBGEFKJ,1,11.7,655.2,12.18,50,1,5,Mcdo,5,1
259839,Z8YUIYS,1,9.5,532,13.62,50,1,9,GrilledUp,5,1
259844,PUFWMDV,6,15.8,884.8,8.92,45,1,7,Angel's Pasta,5,1
259847,QYAERYG,1,5.2,291.2,4.97,40,1,7,Angel's Pasta,5,1
259850,AKU6YFZ,1,3.3,184.8,4.46,40,0,3,KFC,5,1
259854,YYK7Y7Z,2,10.3,576.8,8.44,40,1,9,GrilledUp,5,1
259863,KRBLCO1,2,13.7,767.2,3.24,45,1,6,WaffleTime,4,1
259891,VE5RU0T,2,12.5,700,8.49,40,1,8,Ayumers,5,1
259894,3WB1JXR,2,18.3,1024.8,8.1,45,2,2,Burger King,5,1
259904,VPRBDR9,2,5.4,302.4,9.61,45,0,9,GrilledUp,2,1
259905,QFC3X87,2,13.3,744.8,7.86,40,0,7,Angel's Pasta,1,1
259910,IDXMLON,3,12.8,716.8,5,40,0,5,Mcdo,5,1
259970,M2T4D74,2,7.1,397.6,9.09,40,1,6,WaffleTime,5,1
259998,UI2825G,1,10.1,565.6,11.61,65,0,8,Ayumers,4,1
260009,DUVWQXP,2,7.6,425.6,10.15,45,2,4,Lolo Thomas' Catering,5,1
260011,YIITSKW,4,11.1,621.6,7.38,45,1,9,GrilledUp,5,1
260014,XI3B7G0,2,13.9,778.4,4.54,40,0,9,GrilledUp,4,1
260022,O17IMFZ,5,20.9,1170.4,8.73,40,1,7,Angel's Pasta,4,1
260058,PY68SUS,1,6,336,10.47,60,0,7,Angel's Pasta,1,1
260068,DMSDGEG,3,15,840,8.29,40,2,4,Lolo Thomas' Catering,4,1
260089,JZ9QC6V,4,20.4,1142.4,9.39,50,0,6,WaffleTime,5,1
260103,Y3WVULO,2,7.9,442.4,9.4,45,0,9,GrilledUp,5,1
260105,AYUYPA0,1,11.7,655.2,0.46,30,1,3,KFC,5,1
260117,TOO4XEL,4,20.9,1170.4,9.82,45,0,8,Ayumers,5,1
260128,MZJQQQL,3,29.1,1629.6,4.86,40,1,6,WaffleTime,5,1
260136,HBEQ9DU,2,10.6,593.6,10.37,50,0,5,Mcdo,5,1
260141,Y4G21YD,1,5.2,291.2,8.61,40,0,9,GrilledUp,4,1
260149,E74OOUT,2,12,672,4.17,45,1,4,Lolo Thomas' Catering,5,1
260160,OX9QRI3,3,9.8,548.8,1.19,35,0,7,Angel's Pasta,4,1
260168,JV914FB,2,7.6,425.6,6.46,40,1,6,WaffleTime,5,1
260170,ZCP73QX,3,26.8,1500.8,13.37,60,1,9,GrilledUp,4,1
260193,40J25PH,2,4.3,240.8,7.39,45,1,2,Burger King,4,1
260245,VWRYONQ,1,12.2,683.2,1.18,35,2,9,GrilledUp,5,1
260247,1ASZ1NX,1,9.1,509.6,7.32,55,1,1,Kulpy Chicken,5,1
260276,HGEXWEH,3,11.1,621.6,6.01,45,0,5,Mcdo,5,1
260278,ZBL3XNS,1,4.1,229.6,10.64,40,1,9,GrilledUp,5,1
260290,1C23WYY,4,14.4,806.4,1.45,30,1,1,Kulpy Chicken,5,1
260298,UOQ9EW5,1,4.3,240.8,7.77,40,0,8,Ayumers,4,1
260307,9CEVJRI,2,13,728,8.94,45,0,3,KFC,5,1
260319,4BMDUXL,2,8.8,492.8,11.4,50,0,2,Burger King,5,1
260337,ZLJXTAT,3,12.5,700,11.44,50,1,9,GrilledUp,3,1
260387,1I5CCLF,2,4.1,229.6,4.2,35,3,1,Kulpy Chicken,5,1
260469,LSSWT4C,5,35.6,1993.6,11.96,50,2,6,WaffleTime,5,1
260489,0HDNF84,2,7.6,425.6,7.3,40,1,1,Kulpy Chicken,4,1
260491,FGGA6FH,4,61.2,3427.2,4.14,40,5,4,Lolo Thomas' Catering,5,1
260500,WT73FX4,1,7.6,425.6,8.02,45,3,9,GrilledUp,5,1
260502,T9QT904,1,0.8,44.8,6.47,40,0,8,Ayumers,4,1
260532,21H2W2V,5,28.5,1596,9.42,45,0,1,Kulpy Chicken,5,1
260534,A6ODTGM,1,7,392,9.83,45,1,3,KFC,5,1
260578,MFYSFFJ,1,8.2,459.2,14.46,50,1,6,WaffleTime,5,1
260615,W91QIPY,1,4.6,257.6,3.89,40,1,9,GrilledUp,5,1
260618,3PJ51PB,2,16.7,935.2,8.23,45,2,1,Kulpy Chicken,5,1
260658,TMPN8IU,1,3.8,212.8,8.73,45,0,8,Ayumers,5,1
260706,XGWIGOC,2,7.1,397.6,14.18,65,0,9,GrilledUp,3,1
260713,UI9G3AR,1,7.9,442.4,6.27,40,1,8,Ayumers,5,1
260731,JBHOP7H,3,52.1,2917.6,8.67,45,0,5,Mcdo,5,1
260746,NDYLK9A,3,27.6,1545.6,11.19,50,1,7,Angel's Pasta,5,1
260747,ED4HOKW,3,11.7,655.2,6.19,45,0,4,Lolo Thomas' Catering,4,0
260754,4XT1EKV,1,9.2,515.2,10.37,45,2,2,Burger King,5,1
260770,9X9TDRM,1,5.2,291.2,5.77,45,2,3,KFC,5,1
260798,H1B92X6,2,6,336,5.1,40,0,5,Mcdo,3,1
260801,H7HY12G,1,6.5,364,6.99,40,1,5,Mcdo,5,1
260813,N7H5OZ9,1,1.4,78.4,4.93,40,0,6,WaffleTime,5,1
260836,KRHN7D9,1,8.2,459.2,7.19,50,0,6,WaffleTime,3,1
260839,0JKXS9E,3,14.4,806.4,0.16,35,0,1,Kulpy Chicken,5,1
260842,H61ZK4U,1,9.2,515.2,14.63,45,0,5,Mcdo,5,1
260848,V0CUY6N,1,8.5,476,13.51,50,1,8,Ayumers,5,1
260919,SCL84J2,1,3,168,9.2,50,0,8,Ayumers,3,1
260965,9TIZZKW,3,50.2,2811.2,10.1,55,0,3,KFC,5,1
260976,M6A7KNJ,3,18.8,1052.8,7.95,40,1,6,WaffleTime,4,1
261095,5VTOKHJ,2,11.1,621.6,8.62,40,0,2,Burger King,4,1
261139,21J0Y23,11,124.9,6994.4,10.54,50,0,1,Kulpy Chicken,3,1
261149,CWGAXER,1,6.3,352.8,8.77,45,2,4,Lolo Thomas' Catering,5,1
261152,OQJS8CV,3,45.7,2559.2,3.18,40,1,7,Angel's Pasta,2,1
261154,A1GNCHL,1,7.8,436.8,8.23,45,1,3,KFC,5,1
261162,DJGS22I,1,6.3,352.8,9.32,50,1,4,Lolo Thomas' Catering,5,0
261167,FKG1F3U,4,35.6,1993.6,13.94,45,1,4,Lolo Thomas' Catering,5,1
261185,J685VXA,2,12,672,10.25,45,0,5,Mcdo,5,1
261205,UDVTU41,2,9.2,515.2,12.24,50,3,8,Ayumers,5,1
261213,0WPRRMJ,1,4.6,257.6,1.78,35,1,1,Kulpy Chicken,4,1
261217,PW5UESL,2,14.4,806.4,2.67,40,1,7,Angel's Pasta,1,1
261246,2RJDTKW,3,17.4,974.4,3.86,35,0,1,Kulpy Chicken,5,1
261269,NNZH053,2,19.6,1097.6,9.59,45,0,7,Angel's Pasta,5,1
261293,C3XXOJP,2,28.5,1596,3.9,40,0,4,Lolo Thomas' Catering,4,1
261311,PCN86VI,2,5.2,291.2,10.41,55,1,7,Angel's Pasta,5,1
261327,JG19S5F,2,7.9,442.4,4.78,40,1,5,Mcdo,4,1
261353,7013NXD,4,32.4,1814.4,4.71,40,2,2,Burger King,5,1
261356,CXKGIVL,2,15,840,7.74,50,1,4,Lolo Thomas' Catering,5,1
261374,1R6GX5R,3,23.1,1293.6,12,50,0,1,Kulpy Chicken,4,1
261378,J92XLT0,3,10.1,565.6,13.56,55,0,5,Mcdo,4,1
261382,F17PUWE,1,19.3,1080.8,9.26,45,0,4,Lolo Thomas' Catering,4,1
261385,YV3LEBH,6,11.4,638.4,9.36,45,0,9,GrilledUp,4,1
261398,MHNHGTE,3,10.3,576.8,8.95,45,1,6,WaffleTime,5,1
261424,CZ2OMIL,3,12.2,683.2,14.98,45,3,4,Lolo Thomas' Catering,5,1
261429,U9CBQKW,3,16.9,946.4,5.48,45,3,8,Ayumers,5,1
261445,VRVXGLM,2,13,728,8.85,45,0,9,GrilledUp,4,1
261476,H0B3NT7,2,23.6,1321.6,7.09,50,1,5,Mcdo,5,1
261484,Y558GCB,2,9.5,532,4.68,40,0,9,GrilledUp,5,1
261487,VAZKG1W,1,6,336,11.32,40,0,8,Ayumers,4,1
261508,AW27U3D,7,33.4,1870.4,5.56,35,1,3,KFC,5,1
261520,UIOEQ5R,6,28.8,1612.8,6.1,45,1,8,Ayumers,5,1
261531,9PP5IU3,3,12,672,11.28,55,0,3,KFC,5,1
261560,3S2W5R4,4,28.3,1584.8,14.54,55,1,1,Kulpy Chicken,5,1
261566,BO4W9TK,1,4.6,257.6,4.42,40,0,3,KFC,3,1
261582,ABEDHBN,1,7.6,425.6,12.39,45,0,3,KFC,5,1
261594,2WGF9T2,1,13.1,733.6,7.75,50,8,1,Kulpy Chicken,5,1
261603,NGOPBF8,2,33.9,1898.4,7.44,45,4,7,Angel's Pasta,5,1
261608,S3VHMSQ,2,9.2,515.2,5.17,40,1,8,Ayumers,5,1
261633,SRE8FML,1,3.8,212.8,5.89,45,0,8,Ayumers,5,1
261645,R7K32Y6,5,14.7,823.2,1.59,30,1,7,Angel's Pasta,4,1
261646,6CFEE2Z,2,9,504,14.1,40,0,2,Burger King,4,1
261648,0ZV68V0,9,35.6,1993.6,5.67,40,1,1,Kulpy Chicken,5,1
261652,V9XTOHT,3,10.1,565.6,13.18,55,2,8,Ayumers,5,1
261662,OQ2A9PR,8,48.9,2738.4,8.87,40,1,7,Angel's Pasta,5,1
261664,N0FDK1L,1,4.6,257.6,0.52,35,1,6,WaffleTime,5,1
261665,6EFJRRA,3,10.6,593.6,9.68,45,2,2,Burger King,5,1
261671,2UVWA1I,2,6.5,364,1.71,35,0,1,Kulpy Chicken,5,1
261673,CYGR2A5,3,12.8,716.8,4.14,40,0,4,Lolo Thomas' Catering,5,1
261675,1GH1M4T,4,13.6,761.6,3.95,35,0,1,Kulpy Chicken,5,1
261688,BC98HM3,1,2.7,151.2,7.6,45,0,3,KFC,3,1
261707,WMT1RUT,3,13.3,744.8,14.85,45,0,9,GrilledUp,5,1
261712,B7UI9ZN,6,13,728,4.08,35,1,3,KFC,4,1
261713,J0O8X,3,16.2,907.2,11.11,45,2,5,Mcdo,5,1
261722,L4K8KLK,1,7.1,397.6,12.26,45,0,6,WaffleTime,1,1
261732,HX76ORD,2,12.2,683.2,9.7,45,2,5,Mcdo,5,1
261735,35BJMOC,1,7,392,11.15,45,9,1,Kulpy Chicken,5,1
261747,XW90EAP,2,16.2,907.2,1.97,40,3,9,GrilledUp,5,1
261750,TL7Z2DM,4,15.2,851.2,0.52,35,3,8,Ayumers,5,1
261752,VC5J1VU,5,51,2856,7.55,45,3,8,Ayumers,1,1
261759,WCRWRAN,2,12.7,711.2,6.28,45,1,9,GrilledUp,5,1
261774,F6TCIZL,2,57.8,3236.8,3.82,40,3,4,Lolo Thomas' Catering,5,1
261776,O8214K2,3,17.9,1002.4,6.96,45,1,7,Angel's Pasta,4,1
261781,32J9L26,4,74.5,4172,2.65,45,1,1,Kulpy Chicken,5,1
261789,U31BNUR,1,13.3,744.8,4.91,40,4,8,Ayumers,5,1
261795,ANBHYBJ,3,26.1,1461.6,9.21,45,2,3,KFC,5,1
261798,NXSZHTX,2,34.2,1915.2,3.96,40,2,7,Angel's Pasta,5,1
261803,835HGQG,2,19.6,1097.6,8.77,40,0,3,KFC,5,1
261816,61I2FWW,2,9,504,2.99,35,0,2,Burger King,5,1
261830,395X0Q4,4,34.3,1920.8,6.15,40,0,1,Kulpy Chicken,5,1
261831,11HAMJC,1,4.6,257.6,10.22,60,0,1,Kulpy Chicken,5,1
261839,OSH9BZ1,1,7.6,425.6,6.92,35,5,7,Angel's Pasta,5,1
261843,AHEN1,1,2.7,151.2,13.09,55,0,3,KFC,4,1
